From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	SUPFAM	Pfam	InterPro
Q66EK3	Q66EK3	reviewed	DDL_YERPS	D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)	ddl YPTB0690	Yersinia pseudotuberculosis serotype I (strain IP32953)	306	SSF56059;SSF52440;	PF07478;PF01820;	IPR011761;IPR013815;IPR000291;IPR005905;IPR011095;IPR011127;IPR016185;
Q24731	Q24731	reviewed	DDX1_DROVI	ATP-dependent RNA helicase Ddx1 (EC 3.6.4.13) (DEAD box protein 1)	Ddx1	Drosophila virilis (Fruit fly)	400	SSF52540;	PF00271;	IPR001650;IPR027417;
Q4R7L5	Q4R7L5	reviewed	DDX1_MACFA	ATP-dependent RNA helicase DDX1 (EC 3.6.4.13) (DEAD box protein 1)	DDX1 QtsA-14927	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	740	SSF49899;SSF52540;	PF00270;PF00271;PF00622;	IPR001870;IPR043136;IPR013320;IPR011545;IPR014001;IPR001650;IPR027417;IPR014014;IPR003877;
Q9JIK5	Q9JIK5	reviewed	DDX21_MOUSE	Nucleolar RNA helicase 2 (EC 3.6.4.13) (DEAD box protein 21) (Gu-alpha) (Nucleolar RNA helicase Gu) (Nucleolar RNA helicase II) (RH II/Gu)	Ddx21	Mus musculus (Mouse)	851	SSF52540;SSF54928;	PF00270;PF08152;PF00271;	IPR011545;IPR050079;IPR012562;IPR014001;IPR001650;IPR027417;IPR035979;
Q9CWT6	Q9CWT6	reviewed	DDX28_MOUSE	Probable ATP-dependent RNA helicase DDX28 (EC 3.6.4.13) (Mitochondrial DEAD box protein 28)	Ddx28	Mus musculus (Mouse)	540	SSF52540;	PF00270;PF00271;	IPR011545;IPR014001;IPR001650;IPR027417;IPR014014;
Q4TVV3	Q4TVV3	reviewed	DDX46_DANRE	Probable ATP-dependent RNA helicase DDX46 (EC 3.6.4.13) (DEAD box protein 46)	ddx46	Danio rerio (Zebrafish) (Brachydanio rerio)	1018	SSF52540;	PF00270;PF00271;	IPR011545;IPR050079;IPR014001;IPR001650;IPR027417;IPR000629;IPR014014;
Q6NSW5	Q6NSW5	reviewed	DE10B_HUMAN	Putative DENN domain-containing protein 10 B (DENND10 pseudogene 1) (Putative protein FAM45B)	DENND10P1 FAM45 FAM45BP HT011	Homo sapiens (Human)	357		PF08616;	IPR042431;IPR037516;
Q23116	Q23116	reviewed	DEC12_CAEEL	Probable 2,4-dienoyl-CoA reductase decr-1.2 [(3E)-enoyl-CoA-producing] (EC 1.3.1.124)	decr-1.2 W01C9.4	Caenorhabditis elegans	309	SSF51735;	PF13561;	IPR036291;IPR002347;
Q7W0Q0	Q7W0Q0	reviewed	DEF1_BORPE	Peptide deformylase 1 (PDF 1) (EC 3.5.1.88) (Polypeptide deformylase 1)	def1 BP0039	Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251)	176	SSF56420;	PF01327;	IPR023635;IPR036821;
P30227	P30227	reviewed	DEF1_BRACM	Defensin-like protein 1 (Cysteine-rich antifungal protein 1) (AFP1)		Brassica campestris (Field mustard)	27	SSF57095;	PF00304;	IPR008176;IPR036574;
P0C8A8	P0C8A8	reviewed	DEFB4_ORNAN	Defensin-B4 (DefB4) (OaDefB4)		Ornithorhynchus anatinus (Duckbill platypus)	100		PF13841;	IPR025933;
Q3KM05	Q3KM05	reviewed	DEF_CHLTA	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def CTA_0382	Chlamydia trachomatis serovar A (strain ATCC VR-571B / DSM 19440 / HAR-13)	181	SSF56420;	PF01327;	IPR023635;IPR036821;
B1I504	B1I504	reviewed	DEF_DESAP	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def Daud_1593	Desulforudis audaxviator (strain MP104C)	154	SSF56420;	PF01327;	IPR023635;IPR036821;
Q17XD4	Q17XD4	reviewed	DEF_HELAH	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def Hac_0915	Helicobacter acinonychis (strain Sheeba)	175	SSF56420;	PF01327;	IPR023635;IPR036821;
B5XNC4	B5XNC4	reviewed	DEF_KLEP3	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def KPK_0429	Klebsiella pneumoniae (strain 342)	169	SSF56420;	PF01327;	IPR023635;IPR036821;
Q039N7	Q039N7	reviewed	DEF_LACP3	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def LSEI_1303	Lacticaseibacillus paracasei (strain ATCC 334 / BCRC 17002 / CCUG 31169 / CIP 107868 / KCTC 3260 / NRRL B-441) (Lactobacillus paracasei)	184	SSF56420;	PF01327;	IPR023635;IPR036821;
Q051Q7	Q051Q7	reviewed	DEF_LEPBL	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def LBL_1460	Leptospira borgpetersenii serovar Hardjo-bovis (strain L550)	178	SSF56420;	PF01327;	IPR023635;IPR036821;
A1KFQ1	A1KFQ1	reviewed	DEF_MYCBP	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def BCG_0468c	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	197	SSF56420;	PF01327;	IPR023635;IPR036821;
P9WIJ2	P9WIJ2	reviewed	DEF_MYCTO	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def MT0444	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	197	SSF56420;	PF01327;	IPR023635;IPR036821;
P9WIJ3	P9WIJ3	reviewed	DEF_MYCTU	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def Rv0429c MTCY22G10.26c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	197	SSF56420;	PF01327;	IPR023635;IPR036821;
A5US58	A5US58	reviewed	DEF_ROSS1	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def RoseRS_1052	Roseiflexus sp. (strain RS-1)	185	SSF56420;	PF01327;	IPR023635;IPR036821;
B4TJX7	B4TJX7	reviewed	DEF_SALHS	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def SeHA_C3710	Salmonella heidelberg (strain SL476)	169	SSF56420;	PF01327;	IPR023635;IPR036821;
A5ILS1	A5ILS1	reviewed	DEF_THEP1	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def Tpet_1130	Thermotoga petrophila (strain ATCC BAA-488 / DSM 13995 / JCM 10881 / RKU-1)	164	SSF56420;	PF01327;	IPR023635;IPR036821;
Q5SLH2	Q5SLH2	reviewed	DEF_THET8	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def TTHA0321	Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8)	192	SSF56420;	PF01327;	IPR023635;IPR036821;
Q48EU9	Q48EU9	reviewed	DEGPL_PSE14	Probable periplasmic serine endoprotease DegP-like (EC 3.4.21.107) (Protease Do)	mucD PSPPH_3952	Pseudomonas savastanoi pv. phaseolicola (strain 1448A / Race 6) (Pseudomonas syringae pv. phaseolicola (strain 1448A / Race 6))	479	SSF50156;SSF50494;	PF13180;PF17820;PF13365;	IPR001478;IPR041489;IPR036034;IPR011782;IPR009003;IPR001940;
Q19038	Q19038	reviewed	DEL1_CAEEL	Degenerin del-1	del-1 E02H4.1	Caenorhabditis elegans	664		PF00858;	IPR004726;IPR001873;IPR020903;
Q75CN1	Q75CN1	reviewed	DENR_EREGS	Translation machinery-associated protein 22	TMA22 ACL112C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	199	SSF55159;	PF21023;PF01253;	IPR050318;IPR046447;IPR005873;IPR048517;IPR001950;IPR036877;
Q2H5Z7	Q2H5Z7	reviewed	DENR_CHAGB	Translation machinery-associated protein 22	TMA22 CHGG_05918	Chaetomium globosum (strain ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970) (Soil fungus)	188	SSF55159;	PF21023;PF01253;	IPR050318;IPR046447;IPR005873;IPR048517;IPR001950;IPR036877;
B8FPN5	B8FPN5	reviewed	DEOB_DESHD	Phosphopentomutase (EC 5.4.2.7) (Phosphodeoxyribomutase)	deoB Dhaf_3449	Desulfitobacterium hafniense (strain DSM 10664 / DCB-2)	388	SSF53649;SSF143856;	PF01676;	IPR017850;IPR010045;IPR006124;IPR024052;
B7LEM9	B7LEM9	reviewed	DEOB_ECO55	Phosphopentomutase (EC 5.4.2.7) (Phosphodeoxyribomutase)	deoB EC55989_5045	Escherichia coli (strain 55989 / EAEC)	407	SSF53649;SSF143856;	PF01676;	IPR017850;IPR010045;IPR006124;IPR024052;
B7NW63	B7NW63	reviewed	DEOB_ECO7I	Phosphopentomutase (EC 5.4.2.7) (Phosphodeoxyribomutase)	deoB ECIAI39_4915	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	407	SSF53649;SSF143856;	PF01676;	IPR017850;IPR010045;IPR006124;IPR024052;
A5IGR8	A5IGR8	reviewed	DEOB_LEGPC	Phosphopentomutase (EC 5.4.2.7) (Phosphodeoxyribomutase)	deoB LPC_2654	Legionella pneumophila (strain Corby)	407	SSF53649;SSF143856;	PF01676;	IPR017850;IPR010045;IPR006124;IPR024052;
Q7N931	Q7N931	reviewed	DEOB_PHOLL	Phosphopentomutase (EC 5.4.2.7) (Phosphodeoxyribomutase)	deoB plu0521	Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) (Photorhabdus luminescens subsp. laumondii)	407	SSF53649;SSF143856;	PF01676;	IPR017850;IPR010045;IPR006124;IPR024052;
Q6LUH2	Q6LUH2	reviewed	DEOB_PHOPR	Phosphopentomutase (EC 5.4.2.7) (Phosphodeoxyribomutase)	deoB PBPRA0632	Photobacterium profundum (strain SS9)	406	SSF53649;SSF143856;	PF01676;	IPR017850;IPR010045;IPR006124;IPR024052;
A8FYQ7	A8FYQ7	reviewed	DEOB_SHESH	Phosphopentomutase (EC 5.4.2.7) (Phosphodeoxyribomutase)	deoB Ssed_3376	Shewanella sediminis (strain HAW-EB3)	405	SSF53649;SSF143856;	PF01676;	IPR017850;IPR010045;IPR006124;IPR024052;
A3CNA8	A3CNA8	reviewed	DEOB_STRSV	Phosphopentomutase (EC 5.4.2.7) (Phosphodeoxyribomutase)	deoB SSA_1260	Streptococcus sanguinis (strain SK36)	403	SSF53649;SSF143856;	PF01676;	IPR017850;IPR010045;IPR006124;IPR024052;
C1CDH7	C1CDH7	reviewed	DEOB_STRZJ	Phosphopentomutase (EC 5.4.2.7) (Phosphodeoxyribomutase)	deoB SPJ_0767	Streptococcus pneumoniae (strain JJA)	403	SSF53649;SSF143856;	PF01676;	IPR017850;IPR010045;IPR006124;IPR024052;
A5IKQ4	A5IKQ4	reviewed	DEOB_THEP1	Phosphopentomutase (EC 5.4.2.7) (Phosphodeoxyribomutase)	deoB Tpet_0758	Thermotoga petrophila (strain ATCC BAA-488 / DSM 13995 / JCM 10881 / RKU-1)	390	SSF53649;SSF143856;	PF01676;	IPR017850;IPR010045;IPR006124;IPR024052;
P99102	P99102	reviewed	DEOC1_STAAN	Deoxyribose-phosphate aldolase 1 (DERA 1) (EC 4.1.2.4) (2-deoxy-D-ribose 5-phosphate aldolase 1) (Phosphodeoxyriboaldolase 1) (Deoxyriboaldolase 1)	deoC1 dra SA0133	Staphylococcus aureus (strain N315)	220	SSF51569;	PF01791;	IPR013785;IPR011343;IPR002915;IPR028581;
Q1BVA7	Q1BVA7	reviewed	DEOC_BURO1	Deoxyribose-phosphate aldolase (DERA) (EC 4.1.2.4) (2-deoxy-D-ribose 5-phosphate aldolase) (Phosphodeoxyriboaldolase) (Deoxyriboaldolase)	deoC Bcen_1543	Burkholderia orbicola (strain AU 1054)	226	SSF51569;	PF01791;	IPR013785;IPR011343;IPR002915;IPR028581;
B6I6M8	B6I6M8	reviewed	DEOC_ECOSE	Deoxyribose-phosphate aldolase (DERA) (EC 4.1.2.4) (2-deoxy-D-ribose 5-phosphate aldolase) (Phosphodeoxyriboaldolase) (Deoxyriboaldolase)	deoC ECSE_4656	Escherichia coli (strain SE11)	259	SSF51569;	PF01791;	IPR013785;IPR011343;IPR002915;IPR023649;
Q8E2U1	Q8E2U1	reviewed	DEOC_STRA3	Deoxyribose-phosphate aldolase (DERA) (EC 4.1.2.4) (2-deoxy-D-ribose 5-phosphate aldolase) (Phosphodeoxyriboaldolase) (Deoxyriboaldolase)	deoC gbs2024	Streptococcus agalactiae serotype III (strain NEM316)	223	SSF51569;	PF01791;	IPR013785;IPR011343;IPR002915;IPR028581;
Q5E0H4	Q5E0H4	reviewed	DEOD2_ALIF1	Purine nucleoside phosphorylase DeoD-type 2 (PNP 2) (EC 2.4.2.1)	deoD2 VF_A0402	Aliivibrio fischeri (strain ATCC 700601 / ES114) (Vibrio fischeri)	236	SSF53167;	PF01048;	IPR004402;IPR000845;IPR035994;
P61460	P61460	reviewed	DEPD5_MOUSE	GATOR1 complex protein DEPDC5 (DEP domain-containing protein 5)	Depdc5 Kiaa0645	Mus musculus (Mouse)	1591	SSF46785;	PF00610;PF19418;PF12257;	IPR000591;IPR045838;IPR027244;IPR048255;IPR036388;IPR036390;
Q0VGW0	Q0VGW0	reviewed	DEPD7_XENTR	DEP domain-containing protein 7	depdc7	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	520	SSF46785;	PF00610;	IPR000591;IPR036388;IPR036390;
A7Z636	A7Z636	reviewed	DER_BACVZ	GTPase Der (GTP-binding protein EngA)	der engA RBAM_021000	Bacillus velezensis (strain DSM 23117 / BGSC 10A6 / LMG 26770 / FZB42) (Bacillus amyloliquefaciens subsp. plantarum)	436	SSF52540;	PF14714;PF01926;	IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;
Q89MZ0	Q89MZ0	reviewed	DER_BRADU	GTPase Der (GTP-binding protein EngA)	der engA blr4052	Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110)	460	SSF52540;	PF14714;PF01926;	IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;
B0CK66	B0CK66	reviewed	DER_BRUSI	GTPase Der (GTP-binding protein EngA)	der engA BSUIS_A0406	Brucella suis (strain ATCC 23445 / NCTC 10510)	483	SSF52540;	PF14714;PF01926;	IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;
P57662	P57662	reviewed	DER_BUCAI	GTPase Der (GTP-binding protein EngA)	der engA BU607	Buchnera aphidicola subsp. Acyrthosiphon pisum (strain APS) (Acyrthosiphon pisum symbiotic bacterium)	453	SSF52540;	PF14714;PF01926;	IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;
A0RQK2	A0RQK2	reviewed	DER_CAMFF	GTPase Der (GTP-binding protein EngA)	der engA CFF8240_1339	Campylobacter fetus subsp. fetus (strain 82-40)	463	SSF52540;	PF14714;PF01926;	IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;
B2VE93	B2VE93	reviewed	DER_ERWT9	GTPase Der (GTP-binding protein EngA)	der engA ETA_10320	Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99)	499	SSF52540;	PF14714;PF01926;	IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;
B9M914	B9M914	reviewed	DER_GEODF	GTPase Der (GTP-binding protein EngA)	der engA Geob_2156	Geotalea daltonii (strain DSM 22248 / JCM 15807 / FRC-32) (Geobacter daltonii)	441	SSF52540;	PF14714;PF01926;	IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;
Q28QC6	Q28QC6	reviewed	DER_JANSC	GTPase Der (GTP-binding protein EngA)	der engA Jann_2169	Jannaschia sp. (strain CCS1)	479	SSF52540;	PF14714;PF01926;	IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;
B1XXK9	B1XXK9	reviewed	DER_LEPCP	GTPase Der (GTP-binding protein EngA)	der engA Lcho_2864	Leptothrix cholodnii (strain ATCC 51168 / LMG 8142 / SP-6) (Leptothrix discophora (strain SP-6))	448	SSF52540;	PF14714;PF01926;	IPR003593;IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;
B8DBY9	B8DBY9	reviewed	DER_LISMH	GTPase Der (GTP-binding protein EngA)	der engA LMHCC_0619	Listeria monocytogenes serotype 4a (strain HCC23)	436	SSF52540;	PF14714;PF01926;	IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;
B0JFL6	B0JFL6	reviewed	DER_MICAN	GTPase Der (GTP-binding protein EngA)	der engA MAE_00810	Microcystis aeruginosa (strain NIES-843 / IAM M-2473)	452	SSF52540;	PF14714;PF01926;	IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;
Q98RC1	Q98RC1	reviewed	DER_MYCPU	GTPase Der (GTP-binding protein EngA)	der engA MYPU_0880	Mycoplasmopsis pulmonis (strain UAB CTIP) (Mycoplasma pulmonis)	435	SSF52540;	PF14714;PF01926;	IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;IPR002035;
A4SYD7	A4SYD7	reviewed	DER_POLAQ	GTPase Der (GTP-binding protein EngA)	der engA Pnuc_1287	Polynucleobacter asymbioticus (strain DSM 18221 / CIP 109841 / QLW-P1DMWA-1) (Polynucleobacter necessarius subsp. asymbioticus)	454	SSF52540;	PF14714;PF01926;	IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;
A6V0W4	A6V0W4	reviewed	DER_PSEA7	GTPase Der (GTP-binding protein EngA)	der engA PSPA7_1315	Pseudomonas aeruginosa (strain PA7)	493	SSF52540;	PF14714;PF01926;	IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;
B7UWJ2	B7UWJ2	reviewed	DER_PSEA8	GTPase Der (GTP-binding protein EngA)	der engA PLES_11751	Pseudomonas aeruginosa (strain LESB58)	493	SSF52540;	PF14714;PF01926;	IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;
A5GR60	A5GR60	reviewed	DER_SYNR3	GTPase Der (GTP-binding protein EngA)	der engA SynRCC307_0466	Synechococcus sp. (strain RCC307)	452	SSF52540;	PF14714;PF01926;	IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;
Q8P979	Q8P979	reviewed	DER_XANCP	GTPase Der (GTP-binding protein EngA)	der engA XCC1987	Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25)	465	SSF52540;	PF14714;PF01926;	IPR003593;IPR031166;IPR006073;IPR016484;IPR032859;IPR015946;IPR027417;IPR005225;
P82766	P82766	reviewed	DF118_ARATH	Putative defensin-like protein 118 (Putative low-molecular-weight cysteine-rich protein 52) (Protein LCR52)	LCR52 At3g61175 T20K12	Arabidopsis thaliana (Mouse-ear cress)	77		PF07333;	IPR010851;
P82731	P82731	reviewed	DF124_ARATH	Defensin-like protein 124 (Low-molecular-weight cysteine-rich protein 16) (Protein LCR16)	LCR16 At1g49435 F13F21	Arabidopsis thaliana (Mouse-ear cress)	71		PF07333;	IPR010851;
Q8RYE7	Q8RYE7	reviewed	DF196_ARATH	Defensin-like protein 196 (Trypsin inhibitor ATTI-4)	ATTI4 At2g43535 T1O24.45	Arabidopsis thaliana (Mouse-ear cress)	97	SSF57095;	PF00537;	IPR003614;IPR036574;IPR002061;
Q01783	Q01783	reviewed	DF230_PEA	Defensin-like protein 230 (Disease resistance response protein 230)	PI230	Pisum sativum (Garden pea) (Lathyrus oleraceus)	72	SSF57095;	PF00304;	IPR003614;IPR036574;
P82645	P82645	reviewed	DF235_ARATH	Putative defensin-like protein 235 (Putative S locus cysteine-rich-like protein 26) (Protein SCRL26) (SCR-like protein 26)	SCRL26 At4g22105 F1N20	Arabidopsis thaliana (Mouse-ear cress)	87		PF06876;	IPR010682;
P0CAY8	P0CAY8	reviewed	DF292_ARATH	Defensin-like protein 292	At2g04033 F3C11 F3L12	Arabidopsis thaliana (Mouse-ear cress)	71			
P07548	P07548	reviewed	DFD_DROME	Homeotic protein deformed	Dfd CG2189	Drosophila melanogaster (Fruit fly)	586	SSF46689;	PF00046;	IPR050609;IPR009057;IPR017995;IPR001827;IPR017970;IPR001356;IPR020479;
P51102	P51102	reviewed	DFRA_ARATH	Dihydroflavonol 4-reductase (DFR) (EC 1.1.1.219) (Dihydrokaempferol 4-reductase) (Flavanone 4-reductase) (FNR) (EC 1.1.1.234) (Protein TRANSPARENT TESTA 3)	DFRA DFR TT3 At5g42800 MJB21.18	Arabidopsis thaliana (Mouse-ear cress)	382	SSF51735;	PF01370;	IPR001509;IPR036291;IPR050425;
Q73RG3	Q73RG3	reviewed	DGCA_TREDE	Diguanylate cyclase A (DGC) (EC 2.7.7.65)	dgcA TDE_0125	Treponema denticola (strain ATCC 35405 / DSM 14222 / CIP 103919 / JCM 8153 / KCTC 15104)	371	SSF55781;SSF55073;	PF00990;	IPR048092;IPR050469;IPR029016;IPR000160;IPR029787;IPR043128;
P0AAP2	P0AAP2	reviewed	DGCC_ECOL6	Probable diguanylate cyclase DgcC (DGC) (EC 2.7.7.65)	dgcC adrA c0492	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	371	SSF55073;	PF00990;PF05230;	IPR050469;IPR000160;IPR007894;IPR029787;IPR043128;
Q8W1S1	Q8W1S1	reviewed	DGDG2_ARATH	Digalactosyldiacylglycerol synthase 2, chloroplastic (EC 2.4.1.241)	DGD2 At4g00550 F6N23.24	Arabidopsis thaliana (Mouse-ear cress)	473	SSF53756;	PF00534;	IPR044525;IPR001296;
A2BIU7	A2BIU7	reviewed	DGGGP_HYPBU	Digeranylgeranylglyceryl phosphate synthase (DGGGP synthase) (DGGGPS) (EC 2.5.1.42) ((S)-2,3-di-O-geranylgeranylglyceryl phosphate synthase) (Geranylgeranylglycerol-phosphate geranylgeranyltransferase)	Hbut_0025	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	302		PF01040;	IPR023547;IPR050475;IPR000537;IPR044878;
O75912	O75912	reviewed	DGKI_HUMAN	Diacylglycerol kinase iota (DAG kinase iota) (DGK-iota) (EC 2.7.1.107)	DGKI	Homo sapiens (Human)	1065	SSF48403;SSF111331;	PF12796;PF00130;PF00609;PF00781;	IPR002110;IPR036770;IPR017438;IPR047486;IPR047487;IPR037607;IPR000756;IPR001206;IPR016064;IPR002219;
A8A6F2	A8A6F2	reviewed	DGOD_ECOHS	D-galactonate dehydratase (GalD) (EC 4.2.1.6)	dgoD EcHS_A3904	Escherichia coli O9:H4 (strain HS)	382	SSF51604;SSF54826;	PF13378;PF02746;	IPR034593;IPR036849;IPR029017;IPR029065;IPR023592;IPR018110;IPR013342;IPR013341;
A5UBV1	A5UBV1	reviewed	DGTL1_HAEIE	Deoxyguanosinetriphosphate triphosphohydrolase-like protein	CGSHiEE_04235	Haemophilus influenzae (strain PittEE)	461	SSF109604;	PF01966;PF13286;	IPR050135;IPR006261;IPR023023;IPR003607;IPR006674;IPR026875;
B2K554	B2K554	reviewed	DGTP_YERPB	Deoxyguanosinetriphosphate triphosphohydrolase (dGTP triphosphohydrolase) (dGTPase) (EC 3.1.5.1)	dgt YPTS_0781	Yersinia pseudotuberculosis serotype IB (strain PB1/+)	506	SSF109604;	PF01966;PF13286;	IPR023293;IPR050135;IPR006261;IPR020779;IPR003607;IPR006674;IPR026875;
A1KLS7	A1KLS7	reviewed	DHAA_MYCBP	Haloalkane dehalogenase (EC 3.8.1.5)	dhaA BCG_2602	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	300	SSF53474;	PF00561;	IPR029058;IPR000073;IPR000639;IPR023594;
P9WMR8	P9WMR8	reviewed	DHAA_MYCTO	Haloalkane dehalogenase 3 (EC 3.8.1.5)	dhaA MT2656	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	300	SSF53474;	PF00561;	IPR029058;IPR000073;IPR000639;IPR023594;
Q65XA0	Q65XA0	reviewed	DHAR1_ORYSJ	Probable glutathione S-transferase DHAR1, cytosolic (EC 2.5.1.18) (GSH-dependent dehydroascorbate reductase 1) (OsDHAR1) (EC 1.8.5.1) (Glutathione-dependent dehydroascorbate reductase 1)	DHAR1 DHAR Os05g0116100 LOC_Os05g02530 OJ1654_B10.18 P0496H07.8	Oryza sativa subsp. japonica (Rice)	213	SSF47616;SSF52833;	PF13410;PF13417;	IPR044627;IPR010987;IPR036282;IPR040079;IPR004045;IPR036249;
Q4JK73	Q4JK73	reviewed	DHB11_MACFA	Estradiol 17-beta-dehydrogenase 11 (EC 1.1.1.62) (17-beta-hydroxysteroid dehydrogenase 11) (17-beta-HSD 11) (17bHSD11) (17betaHSD11) (17-beta-hydroxysteroid dehydrogenase XI) (17-beta-HSD XI) (17betaHSDXI) (Dehydrogenase/reductase SDR family member 8)	HSD17B11 DHRS8	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	300	SSF51735;	PF00106;	IPR036291;IPR002347;
Q4R5G7	Q4R5G7	reviewed	DHB12_MACFA	Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (17-beta-hydroxysteroid dehydrogenase 12) (17-beta-HSD 12) (3-ketoacyl-CoA reductase) (KAR) (Estradiol 17-beta-dehydrogenase 12) (EC 1.1.1.62)	HSD17B12 QnpA-11752	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	312	SSF51735;	PF00106;	IPR036291;IPR020904;IPR002347;IPR051019;
Q6P4M0	Q6P4M0	reviewed	DHCR7_XENTR	7-dehydrocholesterol reductase (7-DHC reductase) (EC 1.3.1.21) (Sterol Delta(7)-reductase)	dhcr7	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	473		PF01222;	IPR001171;IPR018083;
Q56304	Q56304	reviewed	DHE3_THELN	Glutamate dehydrogenase (GDH) (EC 1.4.1.3)	gdhA OCC_00135	Thermococcus litoralis (strain ATCC 51850 / DSM 5473 / JCM 8560 / NS-C)	419	SSF53223;SSF51735;	PF00208;PF02812;	IPR046346;IPR053388;IPR006095;IPR006096;IPR006097;IPR033524;IPR014362;IPR036291;IPR033922;
P28724	P28724	reviewed	DHE4_GIAIN	NADP-specific glutamate dehydrogenase (NADP-GDH) (EC 1.4.1.4) (NADP-dependent glutamate dehydrogenase)		Giardia intestinalis (Giardia lamblia)	449	SSF53223;SSF51735;	PF00208;PF02812;	IPR046346;IPR006095;IPR006096;IPR006097;IPR033524;IPR014362;IPR050724;IPR036291;IPR033922;
A3MWK6	A3MWK6	reviewed	DHE4_PYRCJ	NADP(+)-dependent glutamate dehydrogenase (NADP-GDH) (EC 1.4.1.4)	Pcal_1606	Pyrobaculum calidifontis (strain DSM 21063 / JCM 11548 / VA1)	421	SSF53223;SSF51735;	PF00208;PF02812;	IPR046346;IPR006095;IPR006096;IPR006097;IPR014362;IPR036291;IPR033922;
Q4WWD3	Q4WWD3	reviewed	DHH1_ASPFU	ATP-dependent RNA helicase dhh1 (EC 3.6.4.13)	dhh1 AFUA_3G05430	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	507	SSF52540;	PF00270;PF00271;	IPR011545;IPR014001;IPR001650;IPR027417;IPR000629;IPR014014;
