Uniprot ID,Substrate (including stereochemistry),Name of product,Class (I or II)
A0A1D6LTV0,(2E)-GPP,(S)-(−)-α-terpineol,Class I
A0A1D6LTV0,(2E)-GPP,4-terpineol,Class I
A0A1D6LTV0,(2E)-GPP,(4S)-limonene,Class I
A0A1D6KUI6,ent-copalyl diphosphate,dolabradiene,Class I
A0A1D6K6U5,"(2E,6E,10E)-GGPP",ent-copalyl diphosphate,Class II
A0A1D6IY18,"(2E,6E)-FPP",(S)-β-macrocarpene,Class I
A0A1D6IY18,"(2E,6E)-FPP",(S)-β-bisabolene,Class I
A0A1D6EFT8,"(2E,6E)-FPP","7-epi-ent-eudesmane-5,11-diol",Class I
A0A1C9J6A7,(2E)-GPP,(4R)-limonene,Class I
A0A1C7AAN2,"(2E,6E,10E)-GGPP",(−)-kolavenyl diphosphate,Class II
A0A1B4XBG5,"(2E,6E,10E)-GGPP",cycloaraneosene,Class I
A0A178U9Y5,"(2E,6E,10E)-GGPP","(3E,7E)-dolabella-3,7-dien-18-ol",Class I
A0A178U9Y5,"(2E,6E,10E)-GGPP","(3E,7E)-dolathalia-3,7,11-triene",Class I
A0A177DNJ5,"(2E,6E,10E,14E)-GFPP",sesterfisherol,Class I
A0A169T193,dimethylallyl PP; 4 isopentenyl PP,all-trans-pentaprenyl diphosphate(3−),prenyl
A0A169T193,"(2E,6E,10E,14E)-GFPP",astellifadiene,Class I
A0A169T193,"(2E,6E,10E)-GGPP; isopentenyl PP",all-trans-pentaprenyl diphosphate(3−),prenyl
A0A169T193,dimethylallyl PP; isopentenyl PP,geranyl diphosphate(3−),prenyl
A0A169T193,(2E)-GPP; isopentenyl PP,"2-trans,6-trans-farnesyl diphosphate(3−)",prenyl
A0A169T193,"(2E,6E)-FPP; isopentenyl PP","2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3−)",prenyl
A0A167V661,"(2E,6E)-FPP",valerianol,Class I
A0A167CIH5,"(2E,6E,10E,14E)-GFPP",β-geranylfarnesene,Class I
A0A167CIH5,"(2E,6E,10E,14E)-GFPP",betaestacin I,Class I
A0A162QA28,"(2E,6E,10E,14E)-GFPP",sesterorbiculene,Class I
A0A151ZEA6,"(2E,6E)-FPP","(2S,3R,6S,9S)-(−)-protoillud-7-ene",Class I
A0A144YEA5,"(2E,6E)-FPP",squalene,prenyl
A0A142ZC57,(2E)-GPP,lycopaoctaene,prenyl
A0A142ZC57,"(2E,6E)-FPP",squalene,prenyl
A0A142ZC57,PPP,"(14E,18E)-lycopadiene",prenyl
A0A142BX74,"(2E,6E)-FPP","guaia-4,6-diene",Class I
A0A142BX72,"(2E,6E)-FPP",(−)-germacrene A,Class I
A0A142BX71,"(2E,6E)-FPP","guaia-4,6-diene",Class I
A0A142BX70,"(2E,6E)-FPP",(−)-germacrene D,Class I
A0A142BX70,"(2E,6E)-FPP",β-copaene,Class I
A0A140KFG9,"(2E,6E)-FPP",hedycaryol,Class I
A0A140AZ72,"(2Z,6E)-FPP",(6E)-nerolidol,Class I
A0A140AZ72,"(2Z,6E)-FPP",trans-β-farnesene,Class I
A0A140AZ72,(2E)-GPP,linalool,Class I
A0A140AZ72,"(2E,6E,10E)-GGPP",geranyllinalool,Class I
A0A140AZ72,"(2Z,6Z)-FPP",β-bisabolene,Class I
A0A140AZ72,"(2Z,6Z)-FPP",(E)-α-bisabolene,Class I
A0A140AZ72,"(2Z,6Z)-FPP",(6Z)-nerolidol,Class I
A0A140AZ72,"(2E,6E)-FPP",(6E)-nerolidol,Class I
A0A140AZ69,"(2E,6E,10E)-GGPP",geranyllinalool,Class I
A0A140AZ63,"(2Z,6E)-FPP","(6R,7S)-himachala-9,11-diene",Class I
A0A140AZ63,"(2Z,6E)-FPP",(Z)-α-bisabolene,Class I
A0A140AZ63,"(2Z,6E)-FPP",β-bisabolene,Class I
A0A140AZ63,"(2Z,6E)-FPP",(−)-γ-cadinene,Class I
A0A140AZ63,"(2Z,6E)-FPP",(6E)-nerolidol,Class I
A0A140AZ63,"(2Z,6Z)-FPP",β-bisabolene,Class I
A0A140AZ63,"(2Z,6Z)-FPP",(E)-α-bisabolene,Class I
A0A135LYJ9,"(2E,6E,10E,14E)-GFPP","(2E,6E,10E,14E)-geranylfarnesol",Class I
A0A125SXN3,"(S)-2,3-epoxysqualene",cycloartenol,Class II
A0A125SXN2,pre-α-onocerin,α-onocerin,Class II
A0A125SXN1,"(3S,22S)-2,3:22,23-diepoxy-2,3,22,23-tetrahydrosqualene",pre-α-onocerin,Class II
A0A125S8N2,"(2E,6E)-FPP",(Z)-γ-bisabolene,Class I
A0A125S8N1,"(2E,6E)-FPP",(Z)-γ-bisabolene,Class I
A0A100IAT3,"(2E,6E,10E,14E)-GFPP","(2E,6E,10E,14E)-geranylfarnesol",Class I
A0A100IAT3,"(2E,6E,10E)-GGPP",geranyllinalool,Class I
A0A0U5GNT1,"(2E,6E)-FPP",drimenol,Class I
A0A0U5GLI1,"(2E,6E,10E)-GGPP",(−)-spiroviolene,Class I
A0A0U5G0B1,"(2E,6E,10E,14E)-GFPP",ophiobolin F,Class I
A0A0U5G0B1,dimethylallyl PP; isopentenyl PP,geranyl diphosphate(3−),prenyl
A0A0U5G0B1,(2E)-GPP; isopentenyl PP,"2-trans,6-trans-farnesyl diphosphate(3−)",prenyl
A0A0U4KG90,"(2E,6E)-FPP",(−)-germacrene A,Class I
A0A0U4IMN4,"(2E,6E)-FPP",(−)-germacrene A,Class I
A0A0U4CDK4,ent-copalyl diphosphate,ent-kaurene,Class I
A0A0U3LQ20,"(2E,6E,10E)-GGPP","5β,9α,10α-labda-8(20),13-dien-15-yl diphosphate(3−)",Class II
A0A0U3BRC5,"isopentenyl PP; (2E,6E,10E)-GGPP",all-trans-pentaprenyl diphosphate(3−),prenyl
A0A0U3BRC5,"isopentenyl PP; (2E,6E)-FPP",all-trans-pentaprenyl diphosphate(3−),prenyl
A0A0U3BRC5,isopentenyl PP; (2E)-GPP,all-trans-pentaprenyl diphosphate(3−),prenyl
A0A0U3BRC5,dimethylallyl PP; 4 isopentenyl PP,all-trans-pentaprenyl diphosphate(3−),prenyl
A0A0U2U4F3,"(S)-2,3-epoxysqualene",β-amyrin,Class II
A0A0U2D9C5,"(2E,6E,10E)-GGPP",ent-copal-8-ol diphosphate(3−),Class II
A0A0U1XRI2,"(2E,6E)-FPP",(−)-germacrene A,Class I
A0A0U1XNG2,"(2E,6E)-FPP",(−)-germacrene A,Class I
A0A0S2IHL6,"(S)-2,3-epoxysqualene",β-amyrin,Class II
A0A0P0ZEM1,dimethylallyl PP; 4 isopentenyl PP,all-trans-pentaprenyl diphosphate(3−),prenyl
A0A0P0ZEM1,"(2E,6E,10E,14E)-GFPP","stellata-2,6,19-triene",Class I
A0A0P0ZD79,"(2E,6E,10E)-GGPP",variediene,Class I
A0A0P0ZD79,dimethylallyl PP; isopentenyl PP,variediene,Class I
A0A0P0ZD79,dimethylallyl PP; isopentenyl PP,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3−)",prenyl
A0A0P0ZD79,dimethylallyl PP; 4 isopentenyl PP,all-trans-pentaprenyl diphosphate(3−),prenyl
A0A0M5L832,"(2E,6E,10E)-GGPP",(−)-kolavenyl diphosphate,Class II
A0A0M4MMY1,"(2E,6E,10E)-GGPP",ent-kaurene,Class II
A0A0M4MMY1,"(2E,6E,10E)-GGPP",ent-isokaurene,Class II
A0A0M4M0T9,"(2E,6E,10E)-GGPP",(−)-kolavenyl diphosphate,Class II
A0A0M3Q1Q3,(2E)-GPP,γ-terpinene,Class I
A0A0H5BN61,(+)-copalyl diphosphate,"(12E)-labda-8(17),12,14-triene",Class I
A0A0H5BN57,(+)-copalyl diphosphate,"(12E)-labda-8(17),12,14-triene",Class I
A0A0H5BB10,"(2E,6E,10E)-GGPP","5α,9α,10β-labda-8(20),13-dien-15-yl diphosphate(3−)",Class II
A0A0H4U9R8,"(2E,6E)-FPP",(+)-δ-cadinene,Class I
A0A0G7ZNT4,"(2E,6E)-FPP","(1E,4E,8E)-α-humulene",Class I
A0A0F6P1F4,"(2E,6E)-FPP",(+)-δ-cadinene,Class I
A0A0F4GLU2,"(2E,6E,10E,14E)-GFPP",sesterevisene,Class I
A0A0E3KJK7,"(2E,6E)-FPP",(−)-β-caryophyllene,Class I
A0A0E3D8P4,(2E)-GPP; isopentenyl PP,"2-trans,6-trans-farnesyl diphosphate(3−)",prenyl
A0A0E3D8P4,dimethylallyl PP; isopentenyl PP,geranyl diphosphate(3−),prenyl
A0A0E3D8P4,"(2E,6E)-FPP; isopentenyl PP","2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3−)",prenyl
A0A0E0SP71,"(S)-2,3-epoxysqualene",lanosterol,Class II
A0A0E0LRP1,"(2E,6E)-FPP",(S)-β-bisabolene,Class I
A0A0D4D912,"(2E,6E)-FPP",(−)-germacrene A,Class I
A0A0D2L718,"(2E,6E)-FPP",Δ6-protoilludene,Class I
A0A0C9VD04,"(2E,6E)-FPP",viridiflorene,Class I
A0A0C9VD04,"(2E,6E)-FPP",viridiflorol,Class I
A0A0C3FBR2,"(2E,6E)-FPP",viridiflorene,Class I
A0A0C3FBR2,"(2E,6E)-FPP",γ-cadinene,Class I
A0A0C3FBR2,"(2E,6E)-FPP",(−)-β-elemene,Class I
A0A0B5KP67,"(2E,6E)-FPP",sesquisabinene B,Class I
A0A0B4IF96,"(2E,6E)-FPP",(+)-corvol ether B,Class I
A0A0B4IF96,"(2E,6E)-FPP",(+)-corvol ether A,Class I
A0A0B4GN88,"(2E,6E)-FPP",(+)-corvol ether B,Class I
A0A0B4GN88,"(2E,6E)-FPP",(+)-corvol ether A,Class I
A0A0B4G504,"(2E,6E)-FPP",trans-β-farnesene,Class I
A0A0B4G3Q7,"(2E,6E)-FPP",(+)-corvol ether B,Class I
A0A0B4G3Q7,"(2E,6E)-FPP",(+)-corvol ether A,Class I
A0A0B4FWC3,"(2E,6E)-FPP",(+)-corvol ether B,Class I
A0A0B4FWC3,"(2E,6E)-FPP",(+)-corvol ether A,Class I
A0A0B4EB91,"(2E,6E)-FPP",(−)-γ-cadinene,Class I
A0A0B4EB91,"(2E,6E)-FPP",α-cadinol,Class I
A0A0B4EB91,"(2E,6E)-FPP",δ-cadinene,Class I
A0A0B4EB91,"(2E,6E)-FPP",germacrene D,Class I
A0A0B4EB91,"(2E,6E)-FPP",(−)-β-elemene,Class I
A0A0B4EB91,"(2E,6E)-FPP",α-cadinene,Class I
A0A0B4EB91,"(2E,6E)-FPP",α-muurolene,Class I
A0A0B4EB91,"(2E,6E)-FPP",γ-muurolene,Class I
A0A0B4EB91,"(2E,6E)-FPP",(−)-β-caryophyllene,Class I
A0A0A7GEY4,dimethylallyl PP; isopentenyl PP,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3−)",prenyl
A0A0A7DNH6,"(2E,6E)-FPP",(+)-δ-cadinene,Class I
A0A0A0RDZ8,"(2E,6E)-FPP",(S)-β-bisabolene,Class I
A0A0A0RDR2,"(2E,6E)-FPP",sesquisabinene B,Class I
A0A0A0RCB5,"(2E,6E)-FPP",sesquisabinene B,Class I
A0A0A0QUT9,"(2E,6E)-FPP",(−)-germacrene A,Class I
A0A0A0QUT9,"(2E,6E)-FPP",δ-guaiene,Class I
A0A097ZIE0,"(2E,6E)-FPP",δ-elemene,Class I
A0A076L784,"(2E,6E)-FPP",(−)-germacrene D,Class I
A0A076L784,"(2E,6E)-FPP",(−)-germacrene A,Class I
A0A076L503,"(2E,6E)-FPP",(−)-β-caryophyllene,Class I
A0A076L503,"(2E,6E)-FPP",(−)-germacrene A,Class I
A0A076L4Z9,"(2E,6E)-FPP",(−)-β-caryophyllene,Class I
A0A076L4M0,"(2E,6E)-FPP",(−)-β-caryophyllene,Class I
A0A076L4M0,"(2E,6E)-FPP",(−)-germacrene A,Class I
A0A076KZS5,"(2E,6E)-FPP",(−)-β-caryophyllene,Class I
A0A076KZS5,"(2E,6E)-FPP",(−)-germacrene A,Class I
A0A076KZH5,"(2E,6E)-FPP",(−)-β-caryophyllene,Class I
A0A076GBT5,"(2E,6E)-FPP",(−)-β-caryophyllene,Class I
A0A076GAU9,"(2E,6E)-FPP",γ-curcumene,Class I
A0A076GAU5,"(2E,6E)-FPP",elemol,Class I
A0A076GAR6,"(2E,6E)-FPP",(−)-β-elemene,Class I
A0A075W3D9,"(2E,6E)-FPP",bicyclogermacrene,Class I
A0A075W0Z3,"(2E,6E)-FPP",(+)-epi-α-bisabolol,Class I
A0A075FBG7,peregrinol PP,"9,13(R)-epoxylabd-14-ene",Class I
A0A075FBG7,(+)-copalyl diphosphate,miltiradiene,Class I
A0A075FBG7,copal-8-ol diphosphate(3−),(13R)-manoyl oxide,Class I
A0A075FAK4,"(2E,6E,10E)-GGPP",peregrinol diphosphate(3−),Class II
A0A075FA51,"(2E,6E,10E)-GGPP","5α,9α,10β-labda-8(20),13-dien-15-yl diphosphate(3−)",Class II
A0A067SEC9,"(2E,6E)-FPP",β-gurjunene,Class I
A0A059PYD5,(2E)-GPP,β-phellandrene,Class I
A0A023J8Z5,"(2E,6E)-FPP",δ-guaiene,Class I
A0A023J8Z5,"(2E,6E)-FPP",α-guaiene,Class I
A0A023J8Z5,"(2E,6E)-FPP",α-humulene,Class I
LcIMS1,"(S)-2,3-epoxysqualene",isomultiflorenol,Class II
